Date,Year,Quarter,MonthName,MonthNo,Day of Month,Day Name,Day of Week No
2012-07-19 00:00:00,2012,3,July,7,19,Thu,4
2012-07-20 00:00:00,2012,3,July,7,20,Fri,5
2012-07-21 00:00:00,2012,3,July,7,21,Sat,6
2012-07-22 00:00:00,2012,3,July,7,22,Sun,7
2012-07-23 00:00:00,2012,3,July,7,23,Mon,1
2012-07-24 00:00:00,2012,3,July,7,24,Tue,2
2012-07-25 00:00:00,2012,3,July,7,25,Wed,3
2012-07-26 00:00:00,2012,3,July,7,26,Thu,4
2012-07-27 00:00:00,2012,3,July,7,27,Fri,5
2012-07-28 00:00:00,2012,3,July,7,28,Sat,6
2012-07-29 00:00:00,2012,3,July,7,29,Sun,7
2012-07-30 00:00:00,2012,3,July,7,30,Mon,1
2012-07-31 00:00:00,2012,3,July,7,31,Tue,2
2012-08-01 00:00:00,2012,3,August,8,1,Wed,3
2012-08-02 00:00:00,2012,3,August,8,2,Thu,4
2012-08-03 00:00:00,2012,3,August,8,3,Fri,5
2012-08-04 00:00:00,2012,3,August,8,4,Sat,6
2012-08-05 00:00:00,2012,3,August,8,5,Sun,7
2012-08-06 00:00:00,2012,3,August,8,6,Mon,1
2012-08-07 00:00:00,2012,3,August,8,7,Tue,2
2012-08-08 00:00:00,2012,3,August,8,8,Wed,3
2012-08-09 00:00:00,2012,3,August,8,9,Thu,4
2012-08-10 00:00:00,2012,3,August,8,10,Fri,5
2012-08-11 00:00:00,2012,3,August,8,11,Sat,6
2012-08-12 00:00:00,2012,3,August,8,12,Sun,7
2012-08-13 00:00:00,2012,3,August,8,13,Mon,1
2012-08-14 00:00:00,2012,3,August,8,14,Tue,2
2012-08-15 00:00:00,2012,3,August,8,15,Wed,3
2012-08-16 00:00:00,2012,3,August,8,16,Thu,4
2012-08-17 00:00:00,2012,3,August,8,17,Fri,5
2012-08-18 00:00:00,2012,3,August,8,18,Sat,6
2012-08-19 00:00:00,2012,3,August,8,19,Sun,7
2012-08-20 00:00:00,2012,3,August,8,20,Mon,1
2012-08-21 00:00:00,2012,3,August,8,21,Tue,2
2012-08-22 00:00:00,2012,3,August,8,22,Wed,3
2012-08-23 00:00:00,2012,3,August,8,23,Thu,4
2012-08-24 00:00:00,2012,3,August,8,24,Fri,5
2012-08-25 00:00:00,2012,3,August,8,25,Sat,6
2012-08-26 00:00:00,2012,3,August,8,26,Sun,7
2012-08-27 00:00:00,2012,3,August,8,27,Mon,1
2012-08-28 00:00:00,2012,3,August,8,28,Tue,2
2012-08-29 00:00:00,2012,3,August,8,29,Wed,3
2012-08-30 00:00:00,2012,3,August,8,30,Thu,4
2012-08-31 00:00:00,2012,3,August,8,31,Fri,5
2012-09-01 00:00:00,2012,3,September,9,1,Sat,6
2012-09-02 00:00:00,2012,3,September,9,2,Sun,7
2012-09-03 00:00:00,2012,3,September,9,3,Mon,1
2012-09-04 00:00:00,2012,3,September,9,4,Tue,2
2012-09-05 00:00:00,2012,3,September,9,5,Wed,3
2012-09-06 00:00:00,2012,3,September,9,6,Thu,4
2012-09-07 00:00:00,2012,3,September,9,7,Fri,5
2012-09-08 00:00:00,2012,3,September,9,8,Sat,6
2012-09-09 00:00:00,2012,3,September,9,9,Sun,7
2012-09-10 00:00:00,2012,3,September,9,10,Mon,1
2012-09-11 00:00:00,2012,3,September,9,11,Tue,2
2012-09-12 00:00:00,2012,3,September,9,12,Wed,3
2012-09-13 00:00:00,2012,3,September,9,13,Thu,4
2012-09-14 00:00:00,2012,3,September,9,14,Fri,5
2012-09-15 00:00:00,2012,3,September,9,15,Sat,6
2012-09-16 00:00:00,2012,3,September,9,16,Sun,7
2012-09-17 00:00:00,2012,3,September,9,17,Mon,1
2012-09-18 00:00:00,2012,3,September,9,18,Tue,2
2012-09-19 00:00:00,2012,3,September,9,19,Wed,3
2012-09-20 00:00:00,2012,3,September,9,20,Thu,4
2012-09-21 00:00:00,2012,3,September,9,21,Fri,5
2012-09-22 00:00:00,2012,3,September,9,22,Sat,6
2012-09-23 00:00:00,2012,3,September,9,23,Sun,7
2012-09-24 00:00:00,2012,3,September,9,24,Mon,1
2012-09-25 00:00:00,2012,3,September,9,25,Tue,2
2012-09-26 00:00:00,2012,3,September,9,26,Wed,3
2012-09-27 00:00:00,2012,3,September,9,27,Thu,4
2012-09-28 00:00:00,2012,3,September,9,28,Fri,5
2012-09-29 00:00:00,2012,3,September,9,29,Sat,6
2012-09-30 00:00:00,2012,3,September,9,30,Sun,7
2012-10-01 00:00:00,2012,4,October,10,1,Mon,1
2012-10-02 00:00:00,2012,4,October,10,2,Tue,2
2012-10-03 00:00:00,2012,4,October,10,3,Wed,3
2012-10-04 00:00:00,2012,4,October,10,4,Thu,4
2012-10-05 00:00:00,2012,4,October,10,5,Fri,5
2012-10-06 00:00:00,2012,4,October,10,6,Sat,6
2012-10-07 00:00:00,2012,4,October,10,7,Sun,7
2012-10-08 00:00:00,2012,4,October,10,8,Mon,1
2012-10-09 00:00:00,2012,4,October,10,9,Tue,2
2012-10-10 00:00:00,2012,4,October,10,10,Wed,3
2012-10-11 00:00:00,2012,4,October,10,11,Thu,4
2012-10-12 00:00:00,2012,4,October,10,12,Fri,5
2012-10-13 00:00:00,2012,4,October,10,13,Sat,6
2012-10-14 00:00:00,2012,4,October,10,14,Sun,7
2012-10-15 00:00:00,2012,4,October,10,15,Mon,1
2012-10-16 00:00:00,2012,4,October,10,16,Tue,2
2012-10-17 00:00:00,2012,4,October,10,17,Wed,3
2012-10-18 00:00:00,2012,4,October,10,18,Thu,4
2012-10-19 00:00:00,2012,4,October,10,19,Fri,5
2012-10-20 00:00:00,2012,4,October,10,20,Sat,6
2012-10-21 00:00:00,2012,4,October,10,21,Sun,7
2012-10-22 00:00:00,2012,4,October,10,22,Mon,1
2012-10-23 00:00:00,2012,4,October,10,23,Tue,2
2012-10-24 00:00:00,2012,4,October,10,24,Wed,3
2012-10-25 00:00:00,2012,4,October,10,25,Thu,4
2012-10-26 00:00:00,2012,4,October,10,26,Fri,5
2012-10-27 00:00:00,2012,4,October,10,27,Sat,6
2012-10-28 00:00:00,2012,4,October,10,28,Sun,7
2012-10-29 00:00:00,2012,4,October,10,29,Mon,1
2012-10-30 00:00:00,2012,4,October,10,30,Tue,2
2012-10-31 00:00:00,2012,4,October,10,31,Wed,3
2012-11-01 00:00:00,2012,4,November,11,1,Thu,4
2012-11-02 00:00:00,2012,4,November,11,2,Fri,5
2012-11-03 00:00:00,2012,4,November,11,3,Sat,6
2012-11-04 00:00:00,2012,4,November,11,4,Sun,7
2012-11-05 00:00:00,2012,4,November,11,5,Mon,1
2012-11-06 00:00:00,2012,4,November,11,6,Tue,2
2012-11-07 00:00:00,2012,4,November,11,7,Wed,3
2012-11-08 00:00:00,2012,4,November,11,8,Thu,4
2012-11-09 00:00:00,2012,4,November,11,9,Fri,5
2012-11-10 00:00:00,2012,4,November,11,10,Sat,6
2012-11-11 00:00:00,2012,4,November,11,11,Sun,7
2012-11-12 00:00:00,2012,4,November,11,12,Mon,1
2012-11-13 00:00:00,2012,4,November,11,13,Tue,2
2012-11-14 00:00:00,2012,4,November,11,14,Wed,3
2012-11-15 00:00:00,2012,4,November,11,15,Thu,4
2012-11-16 00:00:00,2012,4,November,11,16,Fri,5
2012-11-17 00:00:00,2012,4,November,11,17,Sat,6
2012-11-18 00:00:00,2012,4,November,11,18,Sun,7
2012-11-19 00:00:00,2012,4,November,11,19,Mon,1
2012-11-20 00:00:00,2012,4,November,11,20,Tue,2
2012-11-21 00:00:00,2012,4,November,11,21,Wed,3
2012-11-22 00:00:00,2012,4,November,11,22,Thu,4
2012-11-23 00:00:00,2012,4,November,11,23,Fri,5
2012-11-24 00:00:00,2012,4,November,11,24,Sat,6
2012-11-25 00:00:00,2012,4,November,11,25,Sun,7
2012-11-26 00:00:00,2012,4,November,11,26,Mon,1
2012-11-27 00:00:00,2012,4,November,11,27,Tue,2
2012-11-28 00:00:00,2012,4,November,11,28,Wed,3
2012-11-29 00:00:00,2012,4,November,11,29,Thu,4
2012-11-30 00:00:00,2012,4,November,11,30,Fri,5
2012-12-01 00:00:00,2012,4,December,12,1,Sat,6
2012-12-02 00:00:00,2012,4,December,12,2,Sun,7
2012-12-03 00:00:00,2012,4,December,12,3,Mon,1
2012-12-04 00:00:00,2012,4,December,12,4,Tue,2
2012-12-05 00:00:00,2012,4,December,12,5,Wed,3
2012-12-06 00:00:00,2012,4,December,12,6,Thu,4
2012-12-07 00:00:00,2012,4,December,12,7,Fri,5
2012-12-08 00:00:00,2012,4,December,12,8,Sat,6
2012-12-09 00:00:00,2012,4,December,12,9,Sun,7
2012-12-10 00:00:00,2012,4,December,12,10,Mon,1
2012-12-11 00:00:00,2012,4,December,12,11,Tue,2
2012-12-12 00:00:00,2012,4,December,12,12,Wed,3
2012-12-13 00:00:00,2012,4,December,12,13,Thu,4
2012-12-14 00:00:00,2012,4,December,12,14,Fri,5
2012-12-15 00:00:00,2012,4,December,12,15,Sat,6
2012-12-16 00:00:00,2012,4,December,12,16,Sun,7
